x,y,rot
0.0,0.0,-0.13584508465709394
0.0,0.0,-0.13748828155435247
0.0,0.0,-0.13950022845161095
0.0,0.0,-0.13755008784886946
0.0,0.0,-0.1373803722461279
0.0,0.0,-0.14074231914338653
0.0,0.0,-0.14350426604064523
0.0,0.0,-0.14110371293790366
0.0,0.0,-0.14242815983516227
0.0,0.0,-0.13787135673242065
0.0,0.0,-0.1376083036296791
0.0,0.0,-0.13818900052693717
0.0,0.0,-0.1384395384086819
0.0,0.0,-0.13931914432145412
0.0,0.0,-0.13667537910045727
0.0,0.0,-0.13511748501322904
0.0,0.0,-0.13414818191048755
0.0,0.0,-0.12945387880774603
0.0,0.0,-0.12760332570500463
0.0,0.0,-0.12816527260226335
0.0,0.0,-0.13208971949952195
0.0,0.0,-0.12822666639678018
0.0,0.0,-0.1260886132940386
0.0,0.0,-0.1292818101912971
0.0,0.0,-0.13103750708855547
0.0,0.0,-0.13424945398581417
0.0,0.0,-0.13558015088307276
0.0,0.0,-0.13813584778033114
0.0,0.0,-0.1367347415748481
0.0,0.0,-0.13751543847210645
0.0,0.0,-0.14076488536936455
0.0,0.0,-0.1425518322666231
0.0,0.0,-0.13961377916388135
0.0,0.0,-0.13867065454562594
0.0,0.0,-0.13712010144288445
0.0,0.0,-0.13733095735565665
0.0,0.0,-0.13672415425291523
0.0005479172076323968,-1.3053040379325136e-06,-0.13321110115017382
0.0033605644289293824,-4.164769206886379e-06,-0.16049804804743223
0.013112552458669954,-0.0001277875485740199,-1.3741974949446916
0.0299721151963458,-0.0008495100555132953,-3.43928444184195
0.08136037194233334,-0.005235273248106676,-5.299395835636458
0.11829870197054669,-0.00842135635883962,-4.490332782533723
0.16176214510585507,-0.011573946014434875,-3.9244822294309856
0.2080074932053771,-0.014744350914824523,-4.09696292632825
0.25483447917539115,-0.018461077125865658,-5.120462373225502
0.305335064238809,-0.023704494713491644,-6.731455570122753
0.3604282696691314,-0.030874291373362134,-8.041711267020013
0.4271624315224759,-0.04126174778591346,-9.70826060329671
0.48316299340332053,-0.051592168843931425,-11.195853800193966
0.5414227358103167,-0.06386807101773885,-12.574821997091227
0.6028725270910864,-0.0782880208912176,-13.8219715439885
0.6636819132266462,-0.09407858520529302,-15.362995990885752
0.7224740147787093,-0.11127140857118176,-17.311557937783
0.8352305996957936,-0.15144812942499092,-22.288269331577535
0.8352305996957936,-0.15144812942499092,-22.288269331577535
0.9415696232194973,-0.20167115480649006,-28.332192987872105
0.9910707846623078,-0.22988845054110146,-30.932267434769376
1.037769043517626,-0.2590298364488366,-32.87678563166668
1.083488606367148,-0.2894226921634279,-34.31622901606398
1.1266792975017526,-0.31950781955836366,-35.37632846296124
1.1656199892397987,-0.34775386641119493,-36.62024058485856
1.2042052430885872,-0.37715109729519825,-37.95752128175578
1.2436666280433473,-0.4083986404544556,-38.86789572865303
1.2812961286670128,-0.4396977405826183,-40.80703376653481
1.3173952719857178,-0.472205182901514,-43.14031337244763
1.3974495847820323,-0.5523713215271677,-46.64000601624211
1.4382724927092048,-0.5970053775078283,-48.59388046313939
1.477597610441901,-0.6433955543891733,-50.72991116003657
1.517625704802125,-0.6940257720303765,-52.60437935693385
1.5506094525368384,-0.739403122784764,-56.012728803831166
1.5755299086222994,-0.78035843959268,-61.796347000728545
1.5918202360791156,-0.8155370186327928,-69.08305269762572
1.5993071929172387,-0.8403017925965579,-78.1655896445232
1.60125549009905,-0.8560846686670185,-89.21819327892027
1.6007024924382582,-0.8633920964516553,-114.46013731021485
1.6015368070292249,-0.862150534255377,-128.133204882112
1.6040104275725977,-0.859676142560994,-141.41665512900946
1.6080180308613892,-0.8572158729801087,-154.17301082590672
1.6120226450544817,-0.8557454417479355,-166.76343011378862
1.611106662078363,-0.8557787205245109,-177.32916081068566
1.6038815726088378,-0.8555684302322512,175.55200224241696
1.5887677725681166,-0.8537053285426311,170.96123513650394
1.5656900715795965,-0.8491684649146927,167.04147943960618
1.5374673419054123,-0.841748166733922,163.7628612427087
1.4700541916305496,-0.8183764541148182,158.3966935989143
1.4313559820455177,-0.8023222860902144,156.7876754020169
1.3881122213160029,-0.7834217665892579,156.0720572051195
1.3451973154538914,-0.7640512851957661,155.14250775822188
1.3030883563190359,-0.7435715077128725,152.6829009703399
1.2624114779230853,-0.7209073785765736,148.9973651144269
1.222261640698983,-0.6948894416894597,145.19694691752994
1.185116472290329,-0.667176268917665,141.05113497063343
1.1574023100062536,-0.64246441993598,134.9994020917676
1.1382381848567567,-0.6206773664332829,126.9286860768396
1.1289950243840072,-0.6061098888348767,115.94574912994294
1.127617176117903,-0.6028478153913872,101.73023093304617
1.1277616531926464,-0.6059401598533692,85.5373627361491
1.1264084088367146,-0.6114169349031509,68.49615078925143
1.1215562872396212,-0.619451659291943,50.71568304235455
