-0.31586052787202357,0.4431711800641534,-6.472631164422043
-0.2997739044213813,0.44141820884222654,-6.21937646723471
-0.26571656945934047,0.4376681703043925,-6.4042523542277525
-0.19751408780169563,0.4296499496572845,-7.008309919540406
-0.10214136566479101,0.4175172043109617,-7.363505438172374
-0.00030444441002019235,0.4043864469181339,-7.315168384345775
0.10669231663973143,0.39071276591828735,-7.262034053964033
0.272538505471455,0.3698628217926075,-7.080870677677918
0.4496380382651154,0.34804146270992814,-6.936946564671501
0.6351539414970548,0.3258353541728761,-6.764260820803429
0.8241428547435037,0.30376090266589734,-6.505731211115936
1.0157324992584786,0.2822427644728186,-6.300988867454804
1.2144148157384838,0.26005641200472546,-6.4351968860862785
1.418700367050937,0.23736011910852864,-6.264435713898354
1.6244175411038704,0.2146477021715997,-6.2937370417105
1.8339184573851237,0.19192658987835376,-6.110599106244433
2.027878203878041,0.17090524311899086,-6.126269184057061
2.2507077908410906,0.14708856294736794,-6.09608926186992
2.4373213762904924,0.1274522873912804,-5.943795076405005
2.577051142080245,0.11362723397459588,-5.214827363398418
2.710232560351229,0.10239442573850042,-4.3365728820306115
2.9202858819585935,0.08917674724205119,-2.9223237690238295
3.120527276804745,0.08154738320234098,-1.4351317876561802
3.3117689048087864,0.07941754092308832,0.2261048253503928
3.4905179394309576,0.08337661237392939,2.394415556717875
3.6608836179015682,0.09379246902478873,4.6910954789058446
3.8215266194156325,0.11085759535914558,7.371100401093837
3.9868111375947084,0.13447894776065905,9.030217823281978
4.159952219284181,0.16536115590211461,10.970310245468694
4.340981498668647,0.20401370357488008,13.314934358475096
4.529990968138577,0.2526168362707703,15.371157589842356
4.725030568148683,0.3104883323448737,17.83504420284827
4.922991692122061,0.37897376630342766,20.219517875037386
5.122471814014849,0.45832879390528075,23.191679047223953
5.32878834820208,0.551429392399022,25.462702994410805
5.534776843497938,0.656411700837514,28.231901225778515
5.741097018163965,0.772680064357086,30.979887397966433
5.896564295781055,0.8792087964873111,38.36829857015342
6.003430595454663,0.9762834570333563,46.442909742341065
6.099398994870375,1.083223825400325,49.21483341452851
6.177184257559603,1.179674916847569,53.322261711716195
6.226204175454624,1.2501619690085761,58.494154574721335
6.253147373473622,1.29888838236869,63.964602731088846
6.275202736925212,1.349740163481929,69.46684559409579
6.2877681872555025,1.3880869903904829,73.69023757546454
6.3039337965259,1.4466397821503987,75.55302374765219
6.321825169034442,1.524862684715906,78.43700991983883
6.342215923042759,1.6375737712677085,81.23009609202603
6.358239218899262,1.7711980131030893,84.90070726421361
6.367828404416067,1.9298540726435636,88.3867183489007
6.365586009153655,2.1133800355178707,92.99480496190641
6.3482412830811805,2.309610067754709,96.8564411340922
6.317242035032645,2.51823682025757,100.76918214045948
6.269230635282733,2.6856653182828016,111.98980112068564
6.207373183920138,2.8019748488052616,124.3670472520526
6.126775349859088,2.9028696686513387,132.10741697423856
6.031511113323555,2.999245695377944,137.12935314642442
5.912155002934518,3.101748696526902,141.1967210094298
5.77393175963228,3.204287048813268,145.99746299079771
5.614007652085963,3.301777247746531,150.87624936298567
5.4329115397466765,3.3929188016259415,155.85994803517326
5.232185582891623,3.472902986876238,160.68098420736274
5.013329424874568,3.537150475706765,166.45747037955087
4.791634188791879,3.5799818659158715,172.11324405173787
4.581308942813182,3.600745194493523,175.93351772392515
4.409043099625747,3.6113674480897737,176.73529139611193
4.265739573514185,3.619211584502384,177.00731506829965
4.141551830100864,3.625381012925458,177.3448824904866
4.018242983261976,3.6298186407513082,178.60225616267482
3.8855899575325727,3.631788784064678,179.65642358486247
3.7369297878488577,3.630734750550097,-178.78174649295056
3.570742983489775,3.6244890846893436,-176.91234109244422
3.3886918131044106,3.6129138753048684,-175.99585536107597
3.192898649629799,3.5969604227616916,-174.62521293888852
2.9850610667848954,3.575207471566543,-173.4427268417007
2.7785951916829594,3.5500816694323123,-172.84566501619307
2.577172149989465,3.5237982828213195,-172.2244792848231
2.3746139683866705,3.4952807332400733,-171.73503061263614
2.175968752239908,3.465491622820664,-171.24435694045
1.9848750106033135,3.4349222049490318,-170.4846020182627
1.7963011268959905,3.402124112135048,-169.6851720960763
1.611032380001358,3.3668739772385576,-168.95594112388986
1.434755109007901,3.331882775887568,-168.41089341420238
1.2562146741879903,3.2944614786747146,-167.94076313869644
1.08417706215619,3.2571942954816606,-167.58138376982976
0.9012546035291591,3.2158639471139194,-166.95271009764357
0.7338123894779629,3.1752420187973156,-165.8940926754568
0.5690264004088293,3.1321559626293656,-164.57876275327033
0.42184070279577035,3.0899309989329358,-163.44397614026343
0.2762538871232884,3.0450234399738156,-162.2186341963969
0.12537716787144793,2.9932719745440495,-159.85831677420958
-0.038890850421043954,2.9285514266388066,-157.05947435202197
-0.21096297719597823,2.8511202312433785,-154.78758817983427
-0.37995917661900663,2.766274934697378,-150.42660200764504
-0.5041987841921576,2.683959197889928,-141.48121642295644
-0.5780053384553008,2.6124869578229455,-129.28643650076881
-0.6319655805113826,2.531435581387179,-119.56208074108234
-0.6781216534160824,2.441912992375261,-115.02412581889469
-0.7110539263177083,2.359341025781676,-108.42931464670633
-0.7341046974962502,2.271388926170077,-101.03159097451942
-0.7503873517028457,2.169319022718235,-97.78391699901206
-0.7665737544145549,2.045373170461658,-97.5225562676431
-0.786024885315814,1.9042120221602072,-97.83809465463649
-0.8058861930571349,1.7476324921287079,-96.65077152326991
-0.8252699283183419,1.5719776823495717,-95.95831036358149
-0.842166560084285,1.3932429687428451,-94.85915549139371
-0.8555570771237999,1.2128583980489072,-93.3908313783884
-0.8631157647977566,1.055131457833315,-92.22487689702024
-0.8687095140432578,0.9135141331656592,-92.59752822483411
-0.8735790903498222,0.8061229166123433,-92.43516484854976
-0.8773304179231868,0.7149898994059875,-92.33463328808394
-0.8800067440479853,0.6502812267023389,-92.35624895770184
-0.8818019414681659,0.6060823630383103,-92.37652268141872
