0,0,1.0,0
0.000328751013597325,0.00000041162816974299,1.0,0
0.0079263639212369,0.0000502711771116789,1.0,0
0.0329799294849777,0.000521880234801361,1.0,0
0.0762335996034832,0.00215426496640762,1.0,0
0.150346472137812,0.00548657191286001,1.0,0
0.238328808592952,0.00843932711049271,1.0,0
0.353385774238268,0.0135286766745398,1.0,0
0.480745271256865,0.0217965138493883,1.0,0
0.63041716605466,0.0320108476840209,1.0,0
0.787005583135396,0.0428071904161058,1.0,0
0.953317599830539,0.0532590486817881,1.0,0
1.11685601384822,0.0623497107442286,1.0,0
1.28179929391221,0.0704494061245055,1.0,0
1.43846749617367,0.0762911275729101,1.0,0
1.59590969357862,0.0808402878927807,1.0,0
1.75013846484546,0.0837549448067759,1.0,0
1.89880286562699,0.0847448339777841,1.0,0
2.04505410383574,0.0835150469827436,1.0,0
2.18838763741916,0.080258009317893,1.0,0
2.33165841189031,0.0740324401996159,1.0,0
2.48334235925035,0.0644131858248408,1.0,0
2.63144867875869,0.0499926568644714,1.0,0
2.77442114064171,0.0322885606021359,1.0,0
2.93879721380553,0.00850117481245918,1.0,0
3.1106351921929,-0.0198426468104869,1.0,0
3.21999191771833,-0.043555510256744,1.0,0
3.30504901317945,-0.0686248896381723,1.0,0
3.36377946151723,-0.0907771995056784,1.0,0
3.40713019493118,-0.113640851042669,1.0,0
3.45034406390839,-0.145749754048193,1.0,0
3.52828100363384,-0.216311642716171,1.0,0
3.6180136864948,-0.311705831020042,1.0,0
3.72616632323955,-0.443974432563415,1.0,0
3.80525044397791,-0.571392681458827,1.0,0
3.85543432918997,-0.698050191822497,1.0,0
3.8755470425095,-0.833188353452034,1.0,0
3.87046392621357,-0.955367320893039,1.0,0
3.8487382139173,-1.10767334640593,1.0,0
3.8094322721197,-1.26434967501479,1.0,0
3.7429546983592,-1.40859741558533,1.0,0
3.6647772889196,-1.50820030739571,1.0,0
3.57135836893859,-1.58146777932087,1.0,0
3.47028420531335,-1.63085600251012,1.0,0
3.33904649536467,-1.67331561837628,1.0,0
3.17955265290688,-1.70387560875568,1.0,0
2.98987549859209,-1.7206894875181,1.0,0
2.7821721555523,-1.71779337340805,1.0,0
2.5556798294379,-1.68702444176619,1.0,0
2.31633296099995,-1.62396280016677,1.0,0
2.07158191975025,-1.51991383988322,1.0,0
1.86020198329063,-1.38268043242997,1.0,0
1.7032744990136,-1.22382143477002,1.0,0
1.612914595197,-1.05349558174114,1.0,0
1.59271009321725,-0.894335336140806,1.0,0
1.62478306652548,-0.758577887927144,1.0,0
1.68768297328402,-0.635739923230769,1.0,0
1.77134709441019,-0.519266409982132,1.0,0
1.88671944992314,-0.395662076818687,1.0,0
2.03005320770945,-0.275910160933588,1.0,0
2.20363071515107,-0.159526048990702,1.0,0
2.39792310757056,-0.0593183734879944,1.0,0
2.65141670134368,0.0398976094461618,1.0,0
2.89899242255567,0.112336492443505,1.0,0
3.17983017292136,0.173020385006323,1.0,0
3.47632422363264,0.21552188796376,1.0,0
3.76443651920378,0.239432123834867,1.0,0
4.04005761510157,0.253783480977261,1.0,0
4.29061627187383,0.258816737696209,1.0,0
4.55020942778952,0.25717633091553,1.0,0
4.79727817887151,0.25259314342142,1.0,0
5.03097157929962,0.250816277848244,1.0,0
5.23160223229847,0.256327823930077,1.0,0
5.43497365199403,0.266807320319652,1.0,0
5.63018580407843,0.281276749948032,1.0,0
5.83491704814568,0.300669086975737,1.0,0
6.03773342483589,0.326646383883467,1.0,0
6.2142461350389,0.36133000739576,1.0,0
6.33311116693427,0.402435852750313,1.0,0
6.45899265296613,0.470809041886446,1.0,0
6.55850783949422,0.539429019114875,1.0,0
6.64997039385639,0.620234927792909,1.0,0
6.72395986905398,0.708116583387053,1.0,0
6.78660838930858,0.806154558130421,1.0,0
6.85199502830837,0.931773125281609,1.0,0
6.89931169109111,1.0482319768415,1.0,0
6.93083126342124,1.16747229636807,1.0,0
6.93713660496976,1.25218451461365,1.0,0
6.92432353463606,1.33016538932502,1.0,0
6.89834026385499,1.40999468280737,1.0,0
6.86491434630309,1.5005667174073,1.0,0
6.82372687189306,1.60839047214891,1.0,0
6.77575186095091,1.71770562625362,1.0,0
6.72363399064787,1.80447894809002,1.0,0
6.66652576821909,1.87011619465195,1.0,0
6.60354146652373,1.92530954135159,1.0,0
6.52658106628105,1.97941179397094,1.0,0
6.45552547015505,2.02020524704914,1.0,0
6.37957107610981,2.05456183303883,1.0,0
6.29066363103595,2.08740319865282,1.0,0
6.18469062140654,2.12079780954447,1.0,0
6.05419802934974,2.15636027056512,1.0,0
5.91645957614993,2.1856831229617,1.0,0
5.76788171029571,2.21004107865678,1.0,0
5.61425118672768,2.22794873572516,1.0,0
5.47892033975747,2.23842962473235,1.0,0
5.37259994434787,2.24774138021674,1.0,0
5.30684924642542,2.24405964455454,1.0,0
5.24143714158332,2.22762978143516,1.0,0
5.17911429717612,2.20679888665956,1.0,0
5.09290392482264,2.17815462196996,1.0,0
4.994519834149,2.14275985736721,1.0,0
4.87331131483824,2.0865370194956,1.0,0
4.73649638925492,2.00917665320713,1.0,0
4.58498833295542,1.9076991125461,1.0,0
4.45333349859106,1.80560005300964,1.0,0
4.41104487741115,1.76524953674973,1.0,0
4.37609808914123,1.71749206908472,1.0,0
4.34131459279629,1.64405584643623,1.0,0
4.3042829280875,1.54287559793223,1.0,0
4.26144954386274,1.41254046746839,1.0,0
4.2192355501374,1.25752722259403,1.0,0
4.18238880221258,1.07834729456027,1.0,0
4.15618134178519,0.888607637839762,1.0,0
4.13569874488993,0.677635200550343,1.0,0
4.14008649620594,0.497301151484132,1.0,0
4.16690902964154,0.310841790787904,1.0,0
4.21417784765985,0.11422288268848,1.0,0
4.27929121641652,-0.0782451498266519,1.0,0
4.30751113261354,-0.13517599953337,1.0,0
4.34621344868391,-0.173593564308995,1.0,0
4.4512923023666,-0.253494299597297,1.0,0
4.56819870543676,-0.328698806110153,1.0,0
4.72269037480739,-0.419500717827276,1.0,0
4.89112662578061,-0.507135128921474,1.0,0
5.08342478671897,-0.595592478450487,1.0,0
5.28326314873377,-0.676012564347671,1.0,0
5.48769506980644,-0.747244669357576,1.0,0
5.5867025116722,-0.77600070626489,1.0,0
5.71265132201557,-0.805425362452836,1.0,0
5.79582155142137,-0.818209799174121,1.0,0
5.87701801167386,-0.827373854156219,1.0,0
5.95771694698535,-0.835347463892047,1.0,0
6.03645255859452,-0.842743533196322,1.0,0
6.11676863976294,-0.849265068038474,1.0,0
6.20652832218513,-0.855901538285798,1.0,0
6.29853303409248,-0.862385608298489,1.0,0
6.3976042004641,-0.868864322435915,1.0,0
6.50548804458403,-0.875472243412018,1.0,0
6.62060999268323,-0.882204340272167,1.0,0
6.74479606189578,-0.889101363673712,1.0,0
6.87188998887306,-0.895663071065829,1.0,0
6.98710188233853,-0.900596501154325,1.0,0
7.10229976643908,-0.903881052716949,1.0,0
7.21928272925464,-0.903470413804756,1.0,0
7.30743372125677,-0.895977814336035,1.0,0
7.35803447922201,-0.886249124242746,1.0,0
7.39556409561692,-0.876173142892931,1.0,0
7.43915691308535,-0.862590833527702,1.0,0
7.49359737554666,-0.845153315876988,1.0,0
7.57415228874935,-0.81768674670404,1.0,0
7.66469090335922,-0.783663709847162,1.0,0
7.76795614871032,-0.741281112007893,1.0,0
7.84053828695115,-0.705360164893017,1.0,0
7.88366056455547,-0.67740891202521,1.0,0
7.90975857630405,-0.655177556714007,1.0,0
7.92947564669478,-0.634773740892229,1.0,0
7.96351653626344,-0.595880424606745,1.0,0
8.00374203808304,-0.548765653942835,1.0,0
8.05584557614837,-0.485161160498156,1.0,0
8.09253729995851,-0.435888023734187,1.0,0
8.10064874947123,-0.424088957286115,1.0,0
8.09696432155435,-0.429840638268688,1.0,0
8.10853976305099,-0.411575255796269,1.0,0
8.13860508605022,-0.362612556248623,1.0,0
8.18847872769692,-0.273461274678932,1.0,0
8.21924558085876,-0.203686940170319,1.0,0
8.23309276521843,-0.139873874658499,1.0,0
8.23334105229777,-0.0995796492018158,1.0,0
8.22666614484429,-0.0650859960633389,1.0,0
8.2134601133335,-0.0298549320935435,1.0,0
8.18321670616031,0.0294973129733851,1.0,0
8.14150456447475,0.102163029935808,1.0,0
8.0927908872419,0.175800778599789,1.0,0
8.04702688500849,0.228997322896888,1.0,0
7.9930869624681,0.272587203230808,1.0,0
7.91910001279003,0.312478590968851,1.0,0
7.84413677403211,0.343543587011667,1.0,0
7.72829316107404,0.383281683865671,1.0,0
7.61857037583935,0.417556541787911,1.0,0
7.50396241069256,0.455027856092626,1.0,0
7.4134096736375,0.485427669920806,1.0,0
7.29317923377463,0.522546829624742,1.0,0
7.16879009168268,0.546783753484988,1.0,0
7.00784920137814,0.562531149544061,1.0,0
6.80441234616579,0.572219810575606,1.0,0
6.57432279243471,0.575918995044108,1.0,0
6.33106979606245,0.573272133338365,1.0,0
6.09990185300407,0.56836959809447,1.0,0
